"","report_week","BC.active","AB.active","SK.active","MB.active","ON.active","QC.active","NB.active","NS.active"
"93",2021-11-07,9.49306690740667,14.2758690810865,12.3400587703781,10.8291306510001,3.01734434845664,6.46084735825591,6.86087972291228,2.71163401552847
"94",2021-11-14,7.79585095295702,12.856470391627,9.64642653878436,10.9232340590636,3.54378740713553,7.07394598904115,7.12868357826759,2.48614942732734
"95",2021-11-21,6.67211970487642,11.8703380747847,8.4856079702433,11.3441141368861,4.00809102038845,7.85239142601047,9.06160800365525,1.86788523387261
"96",2021-11-28,6.33793276551616,10.7597706241402,6.54929474213409,10.7277885192394,4.90727396120971,10.1622513407994,9.05978620872086,1.97408120121896
"97",2021-12-05,6.17803206108716,9.75042760876485,5.42361577535471,12.1662263282101,6.1246069909954,13.6388635928812,10.7832042166537,2.30721649604515
"98",2021-12-12,7.60800912197555,9.89742869947426,4.74384623782701,13.2468643658625,9.37018313433434,19.819803618614,14.5688940903158,10.321375182497
"99",2021-12-19,16.1842751046803,18.0920947648979,6.47295698658285,21.1794714346002,21.4271713552411,39.7285248550551,18.933914753114,34.9937533495372
"100",2021-12-26,36.5024537150397,45.7534447416775,16.776130565189,54.9305377244534,54.9835365798122,93.6502330590708,34.0712088629595,56.3435070039877
"101",2022-01-02,61.3753125982694,88.6413353269604,39.479948434452,140.033109922191,90.1073257595674,135.372077769946,83.931914422276,71.4786144597593
"102",2022-01-09,76.1567218341618,138.673607869046,75.8433777057645,248.696693650905,85.6043453552802,119.25900653045,90.0658979663667,72.3121800664641
"103",2022-01-16,75.6510151080438,154.019748049157,101.26021517311,301.220872797735,57.3962312155336,68.5175185190921,60.731355932821,59.6530388630689
"104",2022-01-23,65.826251064633,113.715659529742,107.55868586129,260.093547060442,39.637803691174,56.0495700733271,68.2098241384914,47.6136165924071
"105",2022-01-30,55.7926201841221,82.24775499354,92.9224358723473,235.018608173367,28.3747872316835,48.2461332908394,56.3098596270567,40.7123334541737
"106",2022-02-06,34.9499230000648,63.2665615265006,22.3512101412406,190.97097447595,21.2230403733044,42.7878570504428,44.3934989612125,35.046123963571
"107",2022-02-13,0,42.5178088920057,0,134.64749949148,16.7368047105416,32.8112670277654,43.3077091803162,27.8815330158898
"108",2022-02-20,0,30.4031137409979,0,105.902527689928,13.4960680878745,23.6642417466884,43.1255296868772,22.4946334668008
"109",2022-02-27,0,19.8996279131603,0,83.8575117218204,12.1151592593818,18.4810439794197,46.718109297494,24.1326698946361
"110",2022-03-06,0,16.1024221073135,0,50.3660053816808,11.2991192837022,15.7802129660203,50.9228120060659,7.70720869864261
